Rewiews,reviewdate,mainrating,URL
"We were Christmas shopping in Seattle and took our son and daughter-in-law to dinner. They live on Capitol Hill, so we walked to Smith. Everything was great. The decor is awesome (all from salvaged and repurposed materials). It's dark woods, eclectic, and has a very warm and welcoming feel. We particularly liked the collection of oil portraits on the wall. Service was excellent and friendly. And the food, fantastic! I had the best macaroni and cheese ever! The others had the pickle-brined chicken, leg of lamb, and mussels. There is a great variety of beers on tap. We had a great evening with great service, atmosphere, food, and drinks. We'll be back!",18-Dec-12,50,https://www.tripadvisor.com/ShowUserReviews-g60878-d2238483-r147685564-Smith-Seattle_Washington.html
"This long-time Olympia restaurant is so unassuming from the outside that it's hard to see how it attracts customers. We knew of it and had peeked inside before, so based on TripAdvisor reviews, decided to give it a try. The food was delicious, but I'll get back to that later. The front of the restaurant is an old garage door. When you first enter the restaurant, you see a dark wood-paneled small area with dark red curtains, several plain unadorned tables and booths, and a modern bar. Everything is dark with zero natural light. (It reminded us of a cheap motel bar) There is nobody greeting customers at the door. So you wonder, is this a private bar, or what?? The restaurant/bar was empty on an early Friday evening. There was one server and one bartender, yet service was slow and lethargic. We ordered the Manchego cheese appetizer ($9.75), which came with several pieces of cheese and the same bread and olive oil we were served with dinner. So basically we paid almost $10 for the cheese! We had the fettucini carbonara and the winter pasta special - all very delicious. The side of Italian squash ($5) turned out to be steamed zuchini; not very exciting. Out total bill with 2 glasses of wine and 2 beers, but no dessert, came to almost $100 with tip. So even though the food was very good, if we're going to have a nice dinner out, we will go someplace where the atmosphere and service is better. (By the way, the atmosphere would greatly improve if they let in some natural light and set the tables)",10-Nov-12,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d621125-r145088592-The_Mark-Olympia_Washington.html
This Lacey restaurant has been in business for decades. It's a vintage pizza parlor on Martin Way with walls covered in aged posters and funny signs. The atmosphere is casual and friendly. You order and pay at the counter. There are several separate dining rooms perfect for parties or after sports get togethers. We always get the Jake sandwiches which we love! Yesterday we went with the family and ordered pizzas and the cheesy bread as well. The crust was a bit thin and the pizza is not the best. We recommend a beer and the Jake sandwich and you won't be disappointed.,03-Nov-12,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d451226-r144399941-Dirty_Dave_s_Gay_Nineties-Olympia_Washington.html
"Pomodoro is in the quaint Proctor district of Tacoma. It has the feel of a friendly local restaurant where one could easily become a regular. The decor is very nice. On a Sunday early evening the place was lively and inviting. We were greeted immediately and seated right away. We had the Smoked Salmon Penne and the Spaghetti with Marinara. The entrees came with a choice of soup or salad. Portions on both the salads and the dinners were huge. Everything was delicious and prices are very reasonable! The only negative on the food is that you better like garlic because both entrees and salads had heavy garlic flavor. (Luckily, we like garlic.) For dessert we shared the Jack Daniels Bread Pudding and the server generously gave us extra whipping cream and ice cream. Yummy! We were very happy with everything but have a couple of ""nit-picky"" complaints: the bread which came with dinner was neither warm nor fresh; and the restaurant uses paper napkins which isn't very elegant. Otherwise, all great. We'll be back!",29-Oct-12,40,https://www.tripadvisor.com/ShowUserReviews-g58775-d464107-r143997420-Pomodoro-Tacoma_Washington.html
"The Farmboy Restaurant is not a Drive-in (not sure why that's in the title). It's a side-of-the-road (near I-5) local cafe. It's between Tumwater and Centralia. The decor and cleanliness look like they date back to the early 1980s. There are a couple of picnic tables in the grassy area in front. We've stopped there to grab lunch a couple of times when we've been in the area. The food is the typical cafe fare - high calorie fried foods. They serve breakfast, lunch, and dinner, and you can get your order to go. For lunch, we had the BLT and fries and it was adequate. This is not a ""destination"" restaurant; however, if you're in the area and need to eat, then this place if fine and seems to be the only restaurant around. (They do have large cinnamon rolls, homemade pies, and milkshakes which we didn't try and might be delicious. We'll have to try those next time)",26-Oct-12,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d3462347-r143774280-Farm_Boy_Drive_In_Restaurant-Olympia_Washington.html
"
                  ",26-Oct-12,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d3440452-r143775244-WET_Science_Center-Olympia_Washington.html
"This neighborhood bakery is reminiscent of the old days. It's laid-back, has several booths, and toys for the kids - a perfect place to meet friends or neighbors. This bakery is now our 4 yr. old grandson's favorite place. We get him a hot chocolate and a gingerbread cookie, and sit outside where he loves to run around the little trail. There are breads, bagels, cookies, deli items, and yummy desserts, as well as coffee and espresso drinks. It has big windows letting the light and sun in, and pleasant outdoor seating. There is also parking right out front, which is a big plus. Visit this quaint bakery and take your time to enjoy a sweet treat!",18-Oct-12,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d523621-r143122644-San_Francisco_Street_Bakery-Olympia_Washington.html
We had lunch at the Border Grill and loved every bite. The green corn tamales with salsa fresca and sour cream were so good! My husband had the Chile Relleno and said it was the best he has ever had. The basket of chips and salsas was great. We sat outside and service was excellent. Highly recommend.,18-Sep-12,40,https://www.tripadvisor.com/ShowUserReviews-g45963-d1370446-r140645256-Border_Grill-Las_Vegas_Nevada.html
"We had drinks and dinner at the bar. The food was delicious. We started with the Macadamia Nut Goat Cheese appetizer and had the Cuban Sandwich and the Jerk Chicken for dinner. The dinner came with warm, delicious bread. The meal was all very tasty and well presented. There was excellent live music in the bar, but on this Monday evening, we were the ONLY customers! There was a large party in the private dining area, but the bar was empty which felt strange. Our dinner took a very long time to arrive. The server said the Jerk Chicken takes a long time to make. Because we had to wait, she took the appetizer off our bill. Nice customer service. Thank you! We recommend this restaurant. Next time we'll try the outdoor seating area.",18-Sep-12,40,https://www.tripadvisor.com/ShowUserReviews-g45963-d1027954-r140645759-Tommy_Bahama_s_Restaurant_Bar-Las_Vegas_Nevada.html
"We went to the Buffet at Bellagio for dinner. The line to get in is long, but moves pretty fast. The price per person is very reasonable for what you get. Our server was very good. There is something for everyone, from sushi to pizza; polenta to a beef bourguignon that would make Julia Child proud. We didn't have anything we didn't like. All good! And the desserts were awesome, even though we were pretty stuffed!",18-Sep-12,50,https://www.tripadvisor.com/ShowUserReviews-g45963-d422633-r140646170-The_Buffet_at_Bellagio-Las_Vegas_Nevada.html
Red Loin located right next to the Yakima convention center is very convenient and downtown. The room was spacious with a nice balcony with two chairs and a table to be able to sit outside. The hotel has two large outside pools for those interested. Room was very clean and beds were very comfortable. I slept all through the night and this is unusual for me!,04-Sep-12,40,https://www.tripadvisor.com/ShowUserReviews-g58838-d230301-r139378420-Red_Lion_Hotel_Yakima_Center-Yakima_Washington.html
"We were visiting Yakima and ""found"" the Second Street Grill. Our first impression was ""WOW""! The restaurant is beautifully done, upscale, and very nice. It has a great outside seating area, and a large bar. This was the Labor Day weekened, so they were packed on a Sunday night. Service was extremely slow and the food was, frankly, all bad. The bread basket had warm dark bread, but it was a bit hard and stale. My side salad was not cold and crisp. My husband had the giant chili burger and said the meat was burnt. I had the Grilled Mahi Mahi. The fish was overcooked, the rice was hard and cold, and the steamed broccoli was hard. We would NOT recommend eating dinner here. The bar looks very nice, so maybe just go for drinks and try an appetizer.",04-Sep-12,20,https://www.tripadvisor.com/ShowUserReviews-g58838-d1468619-r139382938-Second_Street_Grill-Yakima_Washington.html
